"YEAR","CARRIER","CARRIER_NAME","MANUFACTURE_YEAR","UNIQUE_CARRIER_NAME","SERIAL_NUMBER","TAIL_NUMBER","AIRCRAFT_STATUS","OPERATING_STATUS","NUMBER_OF_SEATS","MANUFACTURER","MODEL","CAPACITY_IN_POUNDS","ACQUISITION_DATE","AIRLINE_ID","UNIQUE_CARRIER",
2019,"UA","United Air Lines Inc.",2000,"United Air Lines Inc.","1192","N459UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,2000-04-13,19977,"UA",
2019,"UA","United Air Lines Inc.",2000,"United Air Lines Inc.","1248","N460UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,2000-12-19,19977,"UA",
2019,"UA","United Air Lines Inc.",2000,"United Air Lines Inc.","1266","N461UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,2000-12-19,19977,"UA",
2019,"UA","United Air Lines Inc.",2000,"United Air Lines Inc.","1272","N462UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,2000-12-19,19977,"UA",
2019,"UA","United Air Lines Inc.",2000,"United Air Lines Inc.","1282","N463UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,2000-12-19,19977,"UA",
2019,"UA","United Air Lines Inc.",2000,"United Air Lines Inc.","1343","N466UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,2000-12-20,19977,"UA",
2019,"UA","United Air Lines Inc.",2000,"United Air Lines Inc.","1359","N467UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,2000-12-13,19977,"UA",
2019,"UA","United Air Lines Inc.",2000,"United Air Lines Inc.","1363","N468UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,2000-12-18,19977,"UA",
2019,"UA","United Air Lines Inc.",2001,"United Air Lines Inc.","1409","N469UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,2001-01-23,19977,"UA",
2019,"UA","United Air Lines Inc.",2001,"United Air Lines Inc.","1427","N470UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,2001-03-16,19977,"UA",
2019,"UA","United Air Lines Inc.",2001,"United Air Lines Inc.","1432","N471UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,2001-03-16,19977,"UA",
2019,"UA","United Air Lines Inc.",2001,"United Air Lines Inc.","1435","N472UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,2001-04-04,19977,"UA",
2019,"UA","United Air Lines Inc.",2001,"United Air Lines Inc.","1469","N473UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,2001-05-21,19977,"UA",
2019,"UA","United Air Lines Inc.",2001,"United Air Lines Inc.","1475","N474UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,2001-05-04,19977,"UA",
2019,"UA","United Air Lines Inc.",2001,"United Air Lines Inc.","1495","N475UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,2001-06-21,19977,"UA",
2019,"UA","United Air Lines Inc.",2001,"United Air Lines Inc.","1508","N476UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,2001-07-10,19977,"UA",
2019,"UA","United Air Lines Inc.",2001,"United Air Lines Inc.","1514","N477UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,2001-07-19,19977,"UA",
2019,"UA","United Air Lines Inc.",2001,"United Air Lines Inc.","1533","N478UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,2001-08-08,19977,"UA",
2019,"UA","United Air Lines Inc.",2001,"United Air Lines Inc.","1538","N479UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,2001-08-17,19977,"UA",
2019,"UA","United Air Lines Inc.",2001,"United Air Lines Inc.","1555","N480UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,2001-09-12,19977,"UA",
2019,"UA","United Air Lines Inc.",2001,"United Air Lines Inc.","1620","N486UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,2001-12-13,19977,"UA",
2019,"UA","United Air Lines Inc.",2002,"United Air Lines Inc.","1669","N487UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,2002-01-24,19977,"UA",
2019,"UA","United Air Lines Inc.",2002,"United Air Lines Inc.","1680","N488UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,2002-02-26,19977,"UA",
2019,"UA","United Air Lines Inc.",2002,"United Air Lines Inc.","1728","N490UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,2002-04-02,19977,"UA",
2019,"UA","United Air Lines Inc.",2002,"United Air Lines Inc.","1741","N491UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,2002-04-11,19977,"UA",
2019,"UA","United Air Lines Inc.",2002,"United Air Lines Inc.","1755","N492UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,2002-04-22,19977,"UA",
2019,"UA","United Air Lines Inc.",2002,"United Air Lines Inc.","1821","N493UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,2002-07-22,19977,"UA",
2019,"UA","United Air Lines Inc.",2002,"United Air Lines Inc.","1840","N494UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,2002-09-05,19977,"UA",
2019,"UA","United Air Lines Inc.",2002,"United Air Lines Inc.","1842","N495UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,2002-08-30,19977,"UA",
2019,"UA","United Air Lines Inc.",2002,"United Air Lines Inc.","1845","N496UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,2002-09-12,19977,"UA",
2019,"UA","United Air Lines Inc.",2002,"United Air Lines Inc.","1847","N497UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,2002-09-18,19977,"UA",
2019,"UA","United Air Lines Inc.",2000,"United Air Lines Inc.","1290","N464UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,2000-08-31,19977,"UA",
2019,"UA","United Air Lines Inc.",2000,"United Air Lines Inc.","1341","N465UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,2000-11-30,19977,"UA",
2019,"UA","United Air Lines Inc.",2006,"United Air Lines Inc.","2680","N4901U","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,2017-10-01,19977,"UA",
2019,"UA","United Air Lines Inc.",2002,"United Air Lines Inc.","1865","N498UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,2002-10-17,19977,"UA",
2019,"UA","United Air Lines Inc.",1994,"United Air Lines Inc.","479","N416UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,1994-09-02,19977,"UA",
2019,"UA","United Air Lines Inc.",1994,"United Air Lines Inc.","483","N417UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,1994-09-06,19977,"UA",
2019,"UA","United Air Lines Inc.",1995,"United Air Lines Inc.","504","N423UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,1995-02-01,19977,"UA",
2019,"UA","United Air Lines Inc.",1995,"United Air Lines Inc.","506","N424UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,1995-02-06,19977,"UA",
2019,"UA","United Air Lines Inc.",1995,"United Air Lines Inc.","508","N425UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,1995-03-09,19977,"UA",
2019,"UA","United Air Lines Inc.",1995,"United Air Lines Inc.","510","N426UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,1995-03-13,19977,"UA",
2019,"UA","United Air Lines Inc.",1996,"United Air Lines Inc.","568","N430UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,1996-02-02,19977,"UA",
2019,"UA","United Air Lines Inc.",1996,"United Air Lines Inc.","571","N431UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,1996-03-02,19977,"UA",
2019,"UA","United Air Lines Inc.",1996,"United Air Lines Inc.","587","N432UA","O","Y",142,"AirbusIndustries","AirbusA320-232",169700,1996-05-15,19977,"UA",
2019,"UA","United Air Lines Inc.",1991,"United Air Lines Inc.","25091","N641UA","O","Y",198,"BoeingCo","B767-322ERPAX",407000,1991-04-26,19977,"UA",
2019,"UA","United Air Lines Inc.",1991,"United Air Lines Inc.","25094","N644UA","O","Y",198,"BoeingCo","B767-322ERPAX",407000,1991-05-21,19977,"UA",
2019,"UA","United Air Lines Inc.",1992,"United Air Lines Inc.","25284","N647UA","O","Y",198,"BoeingCo","B767-322ERPAX",407000,1992-04-10,19977,"UA",
2019,"UA","United Air Lines Inc.",1992,"United Air Lines Inc.","25286","N649UA","O","Y",198,"BoeingCo","B767-322ERPAX",407000,1992-07-30,19977,"UA",
2019,"UA","United Air Lines Inc.",1992,"United Air Lines Inc.","25389","N651UA","O","Y",198,"BoeingCo","B767-322ERPAX",407000,1992-09-18,19977,"UA",
2019,"UA","United Air Lines Inc.",1992,"United Air Lines Inc.","25390","N652UA","O","Y",198,"BoeingCo","B767-322ERPAX",407000,1992-09-30,19977,"UA",
2019,"UA","United Air Lines Inc.",1992,"United Air Lines Inc.","25391","N653UA","O","Y",198,"BoeingCo","B767-322ERPAX",407000,1992-10-31,19977,"UA",
2019,"UA","United Air Lines Inc.",1993,"United Air Lines Inc.","27159","N662UA","O","Y",198,"BoeingCo","B767-322ERPAX",407000,1993-08-30,19977,"UA",
2019,"UA","United Air Lines Inc.",1993,"United Air Lines Inc.","27160","N663UA","O","Y",198,"BoeingCo","B767-322ERPAX",407000,1993-08-30,19977,"UA",
2019,"UA","United Air Lines Inc.",2002,"United Air Lines Inc.","33466","N684UA","O","Y",198,"BoeingCo","B767-322ERPAX",407000,2019-08-01,19977,"UA",
2019,"UA","United Air Lines Inc.",2008,"United Air Lines Inc.","33467","N685UA","O","Y",198,"BoeingCo","B767-322ERPAX",407000,2019-08-01,19977,"UA",
2019,"UA","United Air Lines Inc.",2003,"United Air Lines Inc.","33468","N686UA","O","Y",198,"BoeingCo","B767-322ERPAX",407000,2019-08-01,19977,"UA",
2019,"UA","United Air Lines Inc.",1989,"United Air Lines Inc.","24623","N502UA","O","Y",170,"BoeingCo","B757-222PAX",240000,1989-09-14,19977,"UA",
2019,"UA","United Air Lines Inc.",1991,"United Air Lines Inc.","25367","N546UA","a","Y",170,"BoeingCo","B757-222PAX",240000,1991-12-13,19977,"UA",
2019,"UA","United Air Lines Inc.",1990,"United Air Lines Inc.","24780","N510UA","O","Y",170,"BoeingCo","B757-222PAX",240000,1990-06-13,19977,"UA",
2019,"UA","United Air Lines Inc.",1990,"United Air Lines Inc.","24809","N512UA","O","Y",170,"BoeingCo","B757-222PAX",240000,1990-07-20,19977,"UA",
2019,"UA","United Air Lines Inc.",1992,"United Air Lines Inc.","26674","N568UA","O","Y",170,"BoeingCo","B757-222PAX",240000,1992-11-12,19977,"UA",
2019,"UA","United Air Lines Inc.",1993,"United Air Lines Inc.","26713","N587UA","O","Y",170,"BoeingCo","B757-222PAX",240000,1993-08-11,19977,"UA",
2019,"UA","United Air Lines Inc.",1993,"United Air Lines Inc.","26717","N588UA","O","Y",170,"BoeingCo","B757-222PAX",240000,1993-08-16,19977,"UA",
2019,"UA","United Air Lines Inc.",1997,"United Air Lines Inc.","28707","N589UA","O","Y",170,"BoeingCo","B757-222PAX",240000,1997-11-11,19977,"UA",
2019,"UA","United Air Lines Inc.",1997,"United Air Lines Inc.","28708","N590UA","O","Y",170,"BoeingCo","B757-222PAX",240000,1997-01-09,19977,"UA",
2019,"UA","United Air Lines Inc.",1998,"United Air Lines Inc.","28748","N595UA","O","Y",170,"BoeingCo","B757-222PAX",240000,1998-02-04,19977,"UA",
2019,"UA","United Air Lines Inc.",1998,"United Air Lines Inc.","28749","N596UA","O","Y",170,"BoeingCo","B757-222PAX",240000,1998-03-17,19977,"UA",
2019,"UA","United Air Lines Inc.",1998,"United Air Lines Inc.","28750","N597UA","O","Y",170,"BoeingCo","B757-222PAX",240000,1999-01-11,19977,"UA",
2019,"UA","United Air Lines Inc.",1999,"United Air Lines Inc.","28751","N598UA","O","Y",170,"BoeingCo","B757-222PAX",240000,1999-01-22,19977,"UA",
2019,"UA","United Air Lines Inc.",1998,"United Air Lines Inc.","29236","N664UA","O","Y",198,"BoeingCo","B767-322DRPAX",407000,1998-06-29,19977,"UA",
2019,"UA","United Air Lines Inc.",1998,"United Air Lines Inc.","29238","N666UA","O","Y",198,"BoeingCo","B767-322DRPAX",407000,1998-08-25,19977,"UA",
2019,"UA","United Air Lines Inc.",1998,"United Air Lines Inc.","29239","N667UA","O","Y",198,"BoeingCo","B767-322DRPAX",407000,1998-08-31,19977,"UA",
2019,"UA","United Air Lines Inc.",1999,"United Air Lines Inc.","30024","N668UA","O","Y",198,"BoeingCo","B767-322DRPAX",407000,1999-03-15,19977,"UA",
2019,"UA","United Air Lines Inc.",1999,"United Air Lines Inc.","30025","N669UA","O","Y",198,"BoeingCo","B767-322DRPAX",407000,1999-06-29,19977,"UA",
2019,"UA","United Air Lines Inc.",1999,"United Air Lines Inc.","29240","N670UA","O","Y",198,"BoeingCo","B767-322DRPAX",407000,1999-08-31,19977,"UA",
2019,"UA","United Air Lines Inc.",1999,"United Air Lines Inc.","30026","N671UA","O","Y",198,"BoeingCo","B767-322DRPAX",407000,1999-10-01,19977,"UA",
2019,"UA","United Air Lines Inc.",1999,"United Air Lines Inc.","30027","N672UA","O","Y",198,"BoeingCo","B767-322DRPAX",407000,1999-12-22,19977,"UA",
2019,"UA","United Air Lines Inc.",2000,"United Air Lines Inc.","29241","N673UA","O","Y",198,"BoeingCo","B767-322DRPAX",407000,2000-01-11,19977,"UA",
2019,"UA","United Air Lines Inc.",2000,"United Air Lines Inc.","29242","N674UA","O","Y",198,"BoeingCo","B767-322DRPAX",407000,2000-04-05,19977,"UA",
2019,"UA","United Air Lines Inc.",2000,"United Air Lines Inc.","29243","N675UA","O","Y",198,"BoeingCo","B767-322DRPAX",407000,2000-08-01,19977,"UA",
2019,"UA","United Air Lines Inc.",2001,"United Air Lines Inc.","30028","N676UA","O","Y",198,"BoeingCo","B767-322DRPAX",407000,2001-04-23,19977,"UA",
2019,"UA","United Air Lines Inc.",2001,"United Air Lines Inc.","30029","N677UA","O","Y",198,"BoeingCo","B767-322DRPAX",407000,2001-11-16,19977,"UA",
2019,"UA","United Air Lines Inc.",2000,"United Air Lines Inc.","30216","N210UA","O","Y",291,"BoeingCo","B777-222PAX",545000,2000-01-28,19977,"UA",
2019,"UA","United Air Lines Inc.",2000,"United Air Lines Inc.","30217","N211UA","O","Y",291,"BoeingCo","B777-222PAX",545000,2000-05-18,19977,"UA",
2019,"UA","United Air Lines Inc.",2000,"United Air Lines Inc.","30218","N212UA","O","Y",291,"BoeingCo","B777-222PAX",545000,2000-07-28,19977,"UA",
2019,"UA","United Air Lines Inc.",2000,"United Air Lines Inc.","30219","N213UA","O","Y",291,"BoeingCo","B777-222PAX",545000,2000-08-15,19977,"UA",
2019,"UA","United Air Lines Inc.",2000,"United Air Lines Inc.","30220","N214UA","O","Y",291,"BoeingCo","B777-222PAX",545000,2000-08-25,19977,"UA",
2019,"UA","United Air Lines Inc.",2000,"United Air Lines Inc.","30221","N215UA","O","Y",291,"BoeingCo","B777-222PAX",545000,2000-08-30,19977,"UA",
2019,"UA","United Air Lines Inc.",1995,"United Air Lines Inc.","26919","N768UA","O","Y",291,"BoeingCo","B777-222PAX",545000,1995-06-22,19977,"UA",
2019,"UA","United Air Lines Inc.",1995,"United Air Lines Inc.","26921","N769UA","O","Y",291,"BoeingCo","B777-222PAX",545000,1995-06-27,19977,"UA",
2019,"UA","United Air Lines Inc.",1995,"United Air Lines Inc.","26932","N771UA","O","Y",291,"BoeingCo","B777-222PAX",545000,1995-11-27,19977,"UA",
2019,"UA","United Air Lines Inc.",1995,"United Air Lines Inc.","26930","N772UA","O","Y",291,"BoeingCo","B777-222PAX",545000,1995-09-29,19977,"UA",
2019,"UA","United Air Lines Inc.",1995,"United Air Lines Inc.","26929","N773UA","O","Y",291,"BoeingCo","B777-222PAX",545000,1996-02-04,19977,"UA",
2019,"UA","United Air Lines Inc.",1996,"United Air Lines Inc.","26936","N774UA","O","Y",291,"BoeingCo","B777-222PAX",545000,1996-04-02,19977,"UA",
2019,"UA","United Air Lines Inc.",1995,"United Air Lines Inc.","26947","N775UA","O","Y",291,"BoeingCo","B777-222PAX",545000,1996-01-26,19977,"UA",
2019,"UA","United Air Lines Inc.",1996,"United Air Lines Inc.","26937","N776UA","O","Y",291,"BoeingCo","B777-222PAX",545000,1996-04-15,19977,"UA",
2019,"UA","United Air Lines Inc.",1995,"United Air Lines Inc.","26916","N777UA","O","Y",291,"BoeingCo","B777-222PAX",545000,1995-05-15,19977,"UA",
2019,"UA","United Air Lines Inc.",1996,"United Air Lines Inc.","26940","N778UA","O","Y",291,"BoeingCo","B777-222PAX",545000,1996-07-23,19977,"UA",
2019,"UA","United Air Lines Inc.",1996,"United Air Lines Inc.","26941","N779UA","O","Y",291,"BoeingCo","B777-222PAX",545000,1996-08-03,19977,"UA",
2019,"UA","United Air Lines Inc.",1996,"United Air Lines Inc.","26944","N780UA","O","Y",291,"BoeingCo","B777-222PAX",545000,1996-08-03,19977,"UA",
2019,"UA","United Air Lines Inc.",1996,"United Air Lines Inc.","26945","N781UA","O","Y",291,"BoeingCo","B777-222PAX",545000,1996-10-03,19977,"UA",
2019,"UA","United Air Lines Inc.",1999,"United Air Lines Inc.","28713","N204UA","O","Y",267,"BoeingCo","B777-222BPAX",648000,1999-02-03,19977,"UA",
2019,"UA","United Air Lines Inc.",1999,"United Air Lines Inc.","30212","N206UA","O","Y",267,"BoeingCo","B777-222BPAX",648000,1999-05-18,19977,"UA",
2019,"UA","United Air Lines Inc.",1999,"United Air Lines Inc.","30215","N209UA","O","Y",267,"BoeingCo","B777-222BPAX",648000,1999-12-16,19977,"UA",
2019,"UA","United Air Lines Inc.",2000,"United Air Lines Inc.","30549","N216UA","O","Y",267,"BoeingCo","B777-222BPAX",648000,2000-07-21,19977,"UA",
2019,"UA","United Air Lines Inc.",2000,"United Air Lines Inc.","30550","N217UA","O","Y",267,"BoeingCo","B777-222BPAX",648000,2000-08-14,19977,"UA",
2019,"UA","United Air Lines Inc.",2001,"United Air Lines Inc.","30222","N218UA","O","Y",267,"BoeingCo","B777-222BPAX",648000,2001-01-23,19977,"UA",
2019,"UA","United Air Lines Inc.",2001,"United Air Lines Inc.","30225","N224UA","O","Y",267,"BoeingCo","B777-222BPAX",648000,2001-12-07,19977,"UA",
2019,"UA","United Air Lines Inc.",2001,"United Air Lines Inc.","30554","N225UA","O","Y",267,"BoeingCo","B777-222BPAX",648000,2001-12-12,19977,"UA",
2019,"UA","United Air Lines Inc.",2002,"United Air Lines Inc.","30226","N226UA","O","Y",267,"BoeingCo","B777-222BPAX",648000,2002-01-14,19977,"UA",
2019,"UA","United Air Lines Inc.",2002,"United Air Lines Inc.","30555","N227UA","O","Y",267,"BoeingCo","B777-222BPAX",648000,2002-01-14,19977,"UA",
2019,"UA","United Air Lines Inc.",2002,"United Air Lines Inc.","30556","N228UA","O","Y",267,"BoeingCo","B777-222BPAX",648000,2002-02-14,19977,"UA",
2019,"UA","United Air Lines Inc.",2002,"United Air Lines Inc.","30557","N229UA","O","Y",267,"BoeingCo","B777-222BPAX",648000,2002-03-07,19977,"UA",
2019,"UA","United Air Lines Inc.",1997,"United Air Lines Inc.","26948","N782UA","O","Y",267,"BoeingCo","B777-222BPAX",648000,1997-03-15,19977,"UA",
2019,"UA","United Air Lines Inc.",1997,"United Air Lines Inc.","26950","N783UA","O","Y",267,"BoeingCo","B777-222BPAX",648000,1997-03-15,19977,"UA",
2019,"UA","United Air Lines Inc.",1997,"United Air Lines Inc.","26951","N784UA","O","Y",267,"BoeingCo","B777-222BPAX",648000,1997-05-03,19977,"UA",
2019,"UA","United Air Lines Inc.",1997,"United Air Lines Inc.","26954","N785UA","O","Y",267,"BoeingCo","B777-222BPAX",648000,1997-05-23,19977,"UA",
2019,"UA","United Air Lines Inc.",1997,"United Air Lines Inc.","26938","N786UA","O","Y",267,"BoeingCo","B777-222BPAX",648000,1997-04-09,19977,"UA",
2019,"UA","United Air Lines Inc.",1997,"United Air Lines Inc.","26939","N787UA","O","Y",267,"BoeingCo","B777-222BPAX",648000,1997-06-11,19977,"UA",
2019,"UA","United Air Lines Inc.",1997,"United Air Lines Inc.","26942","N788UA","O","Y",267,"BoeingCo","B777-222BPAX",648000,1997-07-19,19977,"UA",
2019,"UA","United Air Lines Inc.",1997,"United Air Lines Inc.","26933","N791UA","O","Y",267,"BoeingCo","B777-222BPAX",648000,1997-09-01,19977,"UA",
2019,"UA","United Air Lines Inc.",1997,"United Air Lines Inc.","26934","N792UA","O","Y",267,"BoeingCo","B777-222BPAX",648000,1997-09-30,19977,"UA",
2019,"UA","United Air Lines Inc.",1997,"United Air Lines Inc.","26946","N793UA","O","Y",267,"BoeingCo","B777-222BPAX",648000,1997-10-10,19977,"UA",
2019,"UA","United Air Lines Inc.",1997,"United Air Lines Inc.","26953","N794UA","O","Y",267,"BoeingCo","B777-222BPAX",648000,1997-11-21,19977,"UA",
2019,"UA","United Air Lines Inc.",1997,"United Air Lines Inc.","26927","N795UA","O","Y",267,"BoeingCo","B777-222BPAX",648000,1997-12-13,19977,"UA",
2019,"UA","United Air Lines Inc.",1998,"United Air Lines Inc.","26931","N796UA","O","Y",267,"BoeingCo","B777-222BPAX",648000,1998-01-28,19977,"UA",
2019,"UA","United Air Lines Inc.",1998,"United Air Lines Inc.","26924","N797UA","O","Y",267,"BoeingCo","B777-222BPAX",648000,1998-02-20,19977,"UA",
2019,"UA","United Air Lines Inc.",1998,"United Air Lines Inc.","26928","N798UA","O","Y",267,"BoeingCo","B777-222BPAX",648000,1998-02-26,19977,"UA",
2019,"UA","United Air Lines Inc.",1998,"United Air Lines Inc.","26926","N799UA","O","Y",267,"BoeingCo","B777-222BPAX",648000,1998-05-08,19977,"UA",
2019,"UA","United Air Lines Inc.",2001,"United Air Lines Inc.","30551","N219UA","O","Y",267,"BoeingCo","B777-222BPAX",648000,2001-01-23,19977,"UA",
2019,"UA","United Air Lines Inc.",2001,"United Air Lines Inc.","30223","N220UA","O","Y",267,"BoeingCo","B777-222BPAX",648000,2001-05-25,19977,"UA",
2019,"UA","United Air Lines Inc.",2001,"United Air Lines Inc.","30552","N221UA","O","Y",267,"BoeingCo","B777-222BPAX",648000,2001-06-22,19977,"UA",
