MONTH,DAY_OF_MONTH,FL_DATE,OP_UNIQUE_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,DEST,DEST_STATE_FIPS,DEST_STATE_NM,Var13_1,ORIGIN_FIPS,DES_FIPS,NUM_SEATS
1,2,2020-01-02,YX,N869RW,5897,LGA,36,New York,ROC,36,New York,,36081,36055,69
1,2,2020-01-02,YX,N869RW,5897,ROC,36,New York,LGA,36,New York,,36055,36081,69
1,2,2020-01-02,YX,N239JQ,5923,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,76
1,2,2020-01-02,YX,N216JQ,5928,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,2,2020-01-02,YX,N203JQ,5930,BUF,36,New York,JFK,36,New York,,36029,36081,76
1,2,2020-01-02,YX,N203JQ,5930,JFK,36,New York,BUF,36,New York,,36081,36029,76
1,2,2020-01-02,YX,N211JQ,5947,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,2,2020-01-02,YX,N203JQ,5955,JFK,36,New York,BUF,36,New York,,36081,36029,76
1,2,2020-01-02,YX,N203JQ,5957,JFK,36,New York,SYR,36,New York,,36081,36067,76
1,2,2020-01-02,YX,N203JQ,5957,SYR,36,New York,JFK,36,New York,,36067,36081,76
1,2,2020-01-02,YX,N870RW,5969,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
1,2,2020-01-02,YX,N212JQ,5971,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,2,2020-01-02,YX,N201JQ,5980,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,76
1,2,2020-01-02,YX,N216JQ,5981,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,2,2020-01-02,YX,N823MD,5982,LGA,36,New York,ROC,36,New York,,36081,36055,69
1,2,2020-01-02,YX,N215JQ,5988,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,2,2020-01-02,YX,N206JQ,6002,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,76
1,2,2020-01-02,YX,N212JQ,6014,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,2,2020-01-02,YX,N211JQ,6019,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,76
1,2,2020-01-02,YX,N212JQ,6034,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,2,2020-01-02,YX,N206JQ,6037,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,2,2020-01-02,YX,N823MD,6054,LGA,36,New York,ROC,36,New York,,36081,36055,69
1,2,2020-01-02,YX,N823MD,6054,ROC,36,New York,LGA,36,New York,,36055,36081,69
1,2,2020-01-02,YX,N216JQ,6056,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,2,2020-01-02,YX,N209JQ,6059,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,2,2020-01-02,YX,N208JQ,6110,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,2,2020-01-02,YX,N206JQ,6126,JFK,36,New York,ROC,36,New York,,36081,36055,76
1,2,2020-01-02,YX,N206JQ,6126,ROC,36,New York,JFK,36,New York,,36055,36081,76
1,2,2020-01-02,YX,N212JQ,6131,ROC,36,New York,LGA,36,New York,,36055,36081,76
1,3,2020-01-03,YX,N860RW,5872,JFK,36,New York,ROC,36,New York,,36081,36055,69
1,3,2020-01-03,YX,N203JQ,5879,BUF,36,New York,JFK,36,New York,,36029,36081,76
1,3,2020-01-03,YX,N201JQ,5883,ROC,36,New York,JFK,36,New York,,36055,36081,76
1,3,2020-01-03,YX,N867RW,5884,BUF,36,New York,LGA,36,New York,,36029,36081,69
1,3,2020-01-03,YX,N882RW,5885,LGA,36,New York,BUF,36,New York,,36081,36029,69
1,3,2020-01-03,YX,N879RW,5897,LGA,36,New York,ROC,36,New York,,36081,36055,69
1,3,2020-01-03,YX,N879RW,5897,ROC,36,New York,LGA,36,New York,,36055,36081,69
1,3,2020-01-03,YX,N871RW,5923,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,69
1,3,2020-01-03,YX,N241JQ,5928,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,3,2020-01-03,YX,N860RW,5930,BUF,36,New York,JFK,36,New York,,36029,36081,69
1,3,2020-01-03,YX,N860RW,5930,JFK,36,New York,BUF,36,New York,,36081,36029,69
1,3,2020-01-03,YX,N201JQ,5947,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,3,2020-01-03,YX,N206JQ,5955,JFK,36,New York,BUF,36,New York,,36081,36029,76
1,3,2020-01-03,YX,N860RW,5957,JFK,36,New York,SYR,36,New York,,36081,36067,69
1,3,2020-01-03,YX,N860RW,5957,SYR,36,New York,JFK,36,New York,,36067,36081,69
1,3,2020-01-03,YX,N213JQ,5969,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,3,2020-01-03,YX,N207JQ,5971,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,3,2020-01-03,YX,N206JQ,5980,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,76
1,3,2020-01-03,YX,N241JQ,5981,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,3,2020-01-03,YX,N867RW,5982,LGA,36,New York,ROC,36,New York,,36081,36055,69
1,3,2020-01-03,YX,N208JQ,5988,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,3,2020-01-03,YX,N212JQ,6002,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,76
1,3,2020-01-03,YX,N823MD,6014,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
1,3,2020-01-03,YX,N209JQ,6019,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,76
1,3,2020-01-03,YX,N823MD,6034,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
1,3,2020-01-03,YX,N212JQ,6037,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,3,2020-01-03,YX,N867RW,6054,LGA,36,New York,ROC,36,New York,,36081,36055,69
1,3,2020-01-03,YX,N867RW,6054,ROC,36,New York,LGA,36,New York,,36055,36081,69
1,3,2020-01-03,YX,N215JQ,6056,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,3,2020-01-03,YX,N202JQ,6059,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,3,2020-01-03,YX,N207JQ,6110,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,3,2020-01-03,YX,N212JQ,6126,JFK,36,New York,ROC,36,New York,,36081,36055,76
1,3,2020-01-03,YX,N212JQ,6126,ROC,36,New York,JFK,36,New York,,36055,36081,76
1,3,2020-01-03,YX,N823MD,6131,ROC,36,New York,LGA,36,New York,,36055,36081,69
1,4,2020-01-04,YX,N872RW,5872,JFK,36,New York,ROC,36,New York,,36081,36055,69
1,4,2020-01-04,YX,N206JQ,5879,BUF,36,New York,JFK,36,New York,,36029,36081,76
1,4,2020-01-04,YX,N860RW,5883,ROC,36,New York,JFK,36,New York,,36055,36081,69
1,4,2020-01-04,YX,N882RW,5884,BUF,36,New York,LGA,36,New York,,36029,36081,69
1,4,2020-01-04,YX,N215JQ,5888,LGA,36,New York,ROC,36,New York,,36081,36055,76
1,4,2020-01-04,YX,N870RW,5897,LGA,36,New York,BUF,36,New York,,36081,36029,69
1,4,2020-01-04,YX,N215JQ,5915,ROC,36,New York,LGA,36,New York,,36055,36081,76
1,4,2020-01-04,YX,N872RW,5930,BUF,36,New York,JFK,36,New York,,36029,36081,69
1,4,2020-01-04,YX,N872RW,5930,JFK,36,New York,BUF,36,New York,,36081,36029,69
1,4,2020-01-04,YX,N211JQ,5947,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,4,2020-01-04,YX,N233JQ,5955,JFK,36,New York,BUF,36,New York,,36081,36029,76
1,4,2020-01-04,YX,N872RW,5957,JFK,36,New York,SYR,36,New York,,36081,36067,69
1,4,2020-01-04,YX,N872RW,5957,SYR,36,New York,JFK,36,New York,,36067,36081,69
1,4,2020-01-04,YX,N210JQ,5969,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,4,2020-01-04,YX,N240JQ,5977,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,4,2020-01-04,YX,N233JQ,5980,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,76
1,4,2020-01-04,YX,N207JQ,5988,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,4,2020-01-04,YX,N214JQ,5995,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,4,2020-01-04,YX,N243JQ,6002,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,76
1,4,2020-01-04,YX,N874RW,6014,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
1,4,2020-01-04,YX,N244JQ,6019,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,76
1,4,2020-01-04,YX,N867RW,6034,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
1,4,2020-01-04,YX,N241JQ,6037,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,4,2020-01-04,YX,N207JQ,6056,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,4,2020-01-04,YX,N207JQ,6059,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,4,2020-01-04,YX,N882RW,6114,LGA,36,New York,ROC,36,New York,,36081,36055,69
1,4,2020-01-04,YX,N243JQ,6126,JFK,36,New York,ROC,36,New York,,36081,36055,76
1,4,2020-01-04,YX,N243JQ,6126,ROC,36,New York,JFK,36,New York,,36055,36081,76
1,4,2020-01-04,YX,N867RW,6131,ROC,36,New York,LGA,36,New York,,36055,36081,69
1,5,2020-01-05,YX,N879RW,5872,JFK,36,New York,ROC,36,New York,,36081,36055,69
1,5,2020-01-05,YX,N233JQ,5879,BUF,36,New York,JFK,36,New York,,36029,36081,76
1,5,2020-01-05,YX,N872RW,5883,ROC,36,New York,JFK,36,New York,,36055,36081,69
1,5,2020-01-05,YX,N870RW,5893,BUF,36,New York,LGA,36,New York,,36029,36081,69
1,5,2020-01-05,YX,N869RW,5897,LGA,36,New York,ROC,36,New York,,36081,36055,69
1,5,2020-01-05,YX,N869RW,5897,ROC,36,New York,LGA,36,New York,,36055,36081,69
1,5,2020-01-05,YX,N879RW,5930,BUF,36,New York,JFK,36,New York,,36029,36081,69
1,5,2020-01-05,YX,N879RW,5930,JFK,36,New York,BUF,36,New York,,36081,36029,69
1,5,2020-01-05,YX,N233JQ,5947,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,5,2020-01-05,YX,N213JQ,5955,JFK,36,New York,BUF,36,New York,,36081,36029,76
1,5,2020-01-05,YX,N879RW,5957,JFK,36,New York,SYR,36,New York,,36081,36067,69
1,5,2020-01-05,YX,N879RW,5957,SYR,36,New York,JFK,36,New York,,36067,36081,69
1,5,2020-01-05,YX,N208JQ,5969,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,5,2020-01-05,YX,N875RW,5971,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,69
1,5,2020-01-05,YX,N216JQ,5981,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,5,2020-01-05,YX,N810MD,5982,LGA,36,New York,ROC,36,New York,,36081,36055,69
1,5,2020-01-05,YX,N204JQ,5988,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,5,2020-01-05,YX,N201JQ,6002,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,76
1,5,2020-01-05,YX,N882RW,6014,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
1,5,2020-01-05,YX,N213JQ,6019,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,76
1,5,2020-01-05,YX,N882RW,6034,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
1,5,2020-01-05,YX,N201JQ,6037,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,5,2020-01-05,YX,N810MD,6054,LGA,36,New York,ROC,36,New York,,36081,36055,69
1,5,2020-01-05,YX,N810MD,6054,ROC,36,New York,LGA,36,New York,,36055,36081,69
1,5,2020-01-05,YX,N242JQ,6056,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,5,2020-01-05,YX,N242JQ,6059,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,5,2020-01-05,YX,N246JQ,6110,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,5,2020-01-05,YX,N201JQ,6126,JFK,36,New York,ROC,36,New York,,36081,36055,76
1,5,2020-01-05,YX,N201JQ,6126,ROC,36,New York,JFK,36,New York,,36055,36081,76
1,5,2020-01-05,YX,N882RW,6131,ROC,36,New York,LGA,36,New York,,36055,36081,69
1,6,2020-01-06,YX,N246JQ,5656,LGA,36,New York,ROC,36,New York,,36081,36055,76
1,6,2020-01-06,YX,N246JQ,5656,ROC,36,New York,LGA,36,New York,,36055,36081,76
1,6,2020-01-06,YX,N245JQ,5877,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,6,2020-01-06,YX,N242JQ,5894,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,6,2020-01-06,YX,N871RW,5903,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
1,6,2020-01-06,YX,N227JQ,5908,BUF,36,New York,LGA,36,New York,,36029,36081,76
1,6,2020-01-06,YX,N227JQ,5908,LGA,36,New York,BUF,36,New York,,36081,36029,76
1,6,2020-01-06,YX,N873RW,5910,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
1,6,2020-01-06,YX,N205JQ,5938,BOS,25,Massachusetts,BUF,36,New York,,25025,36029,76
1,6,2020-01-06,YX,N205JQ,5938,BUF,36,New York,BOS,25,Massachusetts,,36029,25025,76
1,6,2020-01-06,YX,N205JQ,5940,JFK,36,New York,BUF,36,New York,,36081,36029,76
1,6,2020-01-06,YX,N216JQ,5941,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,6,2020-01-06,YX,N871RW,5942,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
1,6,2020-01-06,YX,N214JQ,5956,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,6,2020-01-06,YX,N878RW,5961,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
1,6,2020-01-06,YX,N872RW,5964,LGA,36,New York,ROC,36,New York,,36081,36055,69
1,6,2020-01-06,YX,N245JQ,5981,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,6,2020-01-06,YX,N201JQ,5992,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,76
1,6,2020-01-06,YX,N878RW,5993,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
1,6,2020-01-06,YX,N243JQ,6043,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,6,2020-01-06,YX,N212JQ,6047,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,6,2020-01-06,YX,N236JQ,6054,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,6,2020-01-06,YX,N243JQ,6056,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,6,2020-01-06,YX,N246JQ,6057,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,6,2020-01-06,YX,N205JQ,6058,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,6,2020-01-06,YX,N205JQ,6059,BUF,36,New York,LGA,36,New York,,36029,36081,76
1,6,2020-01-06,YX,N227JQ,6061,LGA,36,New York,ROC,36,New York,,36081,36055,76
1,6,2020-01-06,YX,N227JQ,6061,ROC,36,New York,LGA,36,New York,,36055,36081,76
1,6,2020-01-06,YX,N213JQ,6062,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,6,2020-01-06,YX,N210JQ,6063,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,6,2020-01-06,YX,N243JQ,6065,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,6,2020-01-06,YX,N204JQ,6069,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,6,2020-01-06,YX,N878RW,6071,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
1,6,2020-01-06,YX,N213JQ,6089,BUF,36,New York,LGA,36,New York,,36029,36081,76
1,6,2020-01-06,YX,N246JQ,6112,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,6,2020-01-06,YX,N243JQ,6118,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,6,2020-01-06,YX,N243JQ,6128,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,76
1,6,2020-01-06,YX,N810MD,6131,ROC,36,New York,LGA,36,New York,,36055,36081,69
1,6,2020-01-06,YX,N871RW,6134,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
1,7,2020-01-07,YX,N810MD,5640,LGA,36,New York,ROC,36,New York,,36081,36055,69
1,7,2020-01-07,YX,N810MD,5640,ROC,36,New York,LGA,36,New York,,36055,36081,69
1,7,2020-01-07,YX,N878RW,5871,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
1,7,2020-01-07,YX,N239JQ,5877,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,7,2020-01-07,YX,N214JQ,5894,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,7,2020-01-07,YX,N818MD,5908,BUF,36,New York,LGA,36,New York,,36029,36081,69
1,7,2020-01-07,YX,N818MD,5908,LGA,36,New York,BUF,36,New York,,36081,36029,69
1,7,2020-01-07,YX,N216JQ,5910,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,7,2020-01-07,YX,N215JQ,5938,BOS,25,Massachusetts,BUF,36,New York,,25025,36029,76
1,7,2020-01-07,YX,N215JQ,5938,BUF,36,New York,BOS,25,Massachusetts,,36029,25025,76
1,7,2020-01-07,YX,N211JQ,5941,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,7,2020-01-07,YX,N872RW,5942,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
1,7,2020-01-07,YX,N867RW,5956,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
1,7,2020-01-07,YX,N357FC,5961,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
1,7,2020-01-07,YX,N870RW,5964,LGA,36,New York,ROC,36,New York,,36081,36055,69
1,7,2020-01-07,YX,N239JQ,5981,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,7,2020-01-07,YX,N227JQ,5992,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,76
1,7,2020-01-07,YX,N818MD,5993,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
1,7,2020-01-07,YX,N233JQ,6043,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,7,2020-01-07,YX,N233JQ,6047,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,7,2020-01-07,YX,N878RW,6054,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
1,7,2020-01-07,YX,N233JQ,6056,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,7,2020-01-07,YX,N244JQ,6057,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,7,2020-01-07,YX,N202JQ,6058,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,7,2020-01-07,YX,N239JQ,6061,LGA,36,New York,ROC,36,New York,,36081,36055,76
1,7,2020-01-07,YX,N239JQ,6061,ROC,36,New York,LGA,36,New York,,36055,36081,76
1,7,2020-01-07,YX,N214JQ,6062,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,7,2020-01-07,YX,N214JQ,6063,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,7,2020-01-07,YX,N244JQ,6064,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,7,2020-01-07,YX,N236JQ,6065,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,7,2020-01-07,YX,N241JQ,6069,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,7,2020-01-07,YX,N357FC,6071,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
1,7,2020-01-07,YX,N206JQ,6086,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,7,2020-01-07,YX,N239JQ,6112,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,7,2020-01-07,YX,N211JQ,6118,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,7,2020-01-07,YX,N211JQ,6128,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,76
1,7,2020-01-07,YX,N872RW,6131,ROC,36,New York,LGA,36,New York,,36055,36081,69
1,7,2020-01-07,YX,N872RW,6134,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
1,8,2020-01-08,YX,N815MD,5640,LGA,36,New York,ROC,36,New York,,36081,36055,69
1,8,2020-01-08,YX,N815MD,5640,ROC,36,New York,LGA,36,New York,,36055,36081,69
1,8,2020-01-08,YX,N209JQ,5871,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,8,2020-01-08,YX,N215JQ,5877,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,8,2020-01-08,YX,N241JQ,5894,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,8,2020-01-08,YX,N211JQ,5908,BUF,36,New York,LGA,36,New York,,36029,36081,76
1,8,2020-01-08,YX,N211JQ,5908,LGA,36,New York,BUF,36,New York,,36081,36029,76
1,8,2020-01-08,YX,N236JQ,5910,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,8,2020-01-08,YX,N202JQ,5938,BOS,25,Massachusetts,BUF,36,New York,,25025,36029,76
1,8,2020-01-08,YX,N202JQ,5938,BUF,36,New York,BOS,25,Massachusetts,,36029,25025,76
1,8,2020-01-08,YX,N204JQ,5941,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,8,2020-01-08,YX,N233JQ,5942,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,8,2020-01-08,YX,N873RW,5956,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
1,8,2020-01-08,YX,N879RW,5964,LGA,36,New York,ROC,36,New York,,36081,36055,69
1,8,2020-01-08,YX,N215JQ,5981,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,8,2020-01-08,YX,N208JQ,5992,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,76
1,8,2020-01-08,YX,N879RW,5993,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
1,8,2020-01-08,YX,N242JQ,6043,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,8,2020-01-08,YX,N211JQ,6047,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,8,2020-01-08,YX,N235JQ,6054,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,8,2020-01-08,YX,N243JQ,6056,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,8,2020-01-08,YX,N233JQ,6057,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,8,2020-01-08,YX,N216JQ,6058,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,8,2020-01-08,YX,N215JQ,6061,LGA,36,New York,ROC,36,New York,,36081,36055,76
1,8,2020-01-08,YX,N215JQ,6061,ROC,36,New York,LGA,36,New York,,36055,36081,76
1,8,2020-01-08,YX,N201JQ,6062,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,8,2020-01-08,YX,N205JQ,6063,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,8,2020-01-08,YX,N233JQ,6064,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,8,2020-01-08,YX,N241JQ,6065,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,8,2020-01-08,YX,N236JQ,6069,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,8,2020-01-08,YX,N873RW,6071,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
1,8,2020-01-08,YX,N240JQ,6086,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,8,2020-01-08,YX,N213JQ,6112,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,8,2020-01-08,YX,N202JQ,6118,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,8,2020-01-08,YX,N202JQ,6128,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,76
1,8,2020-01-08,YX,N870RW,6131,ROC,36,New York,LGA,36,New York,,36055,36081,69
1,8,2020-01-08,YX,N821MD,6134,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
1,9,2020-01-09,YX,N357FC,5640,LGA,36,New York,ROC,36,New York,,36081,36055,69
1,9,2020-01-09,YX,N357FC,5640,ROC,36,New York,LGA,36,New York,,36055,36081,69
1,9,2020-01-09,YX,N245JQ,5871,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,9,2020-01-09,YX,N810MD,5877,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
1,9,2020-01-09,YX,N233JQ,5894,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,9,2020-01-09,YX,N240JQ,5908,BUF,36,New York,LGA,36,New York,,36029,36081,76
1,9,2020-01-09,YX,N240JQ,5908,LGA,36,New York,BUF,36,New York,,36081,36029,76
1,9,2020-01-09,YX,N241JQ,5910,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,9,2020-01-09,YX,N235JQ,5938,BOS,25,Massachusetts,BUF,36,New York,,25025,36029,76
1,9,2020-01-09,YX,N235JQ,5938,BUF,36,New York,BOS,25,Massachusetts,,36029,25025,76
1,9,2020-01-09,YX,N227JQ,5941,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,9,2020-01-09,YX,N879RW,5942,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
1,9,2020-01-09,YX,N214JQ,5956,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,9,2020-01-09,YX,N870RW,5961,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
1,9,2020-01-09,YX,N824MD,5964,LGA,36,New York,ROC,36,New York,,36081,36055,69
1,9,2020-01-09,YX,N205JQ,5981,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,9,2020-01-09,YX,N206JQ,5992,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,76
1,9,2020-01-09,YX,N824MD,5993,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
1,9,2020-01-09,YX,N210JQ,6043,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,9,2020-01-09,YX,N240JQ,6047,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,9,2020-01-09,YX,N245JQ,6054,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,9,2020-01-09,YX,N210JQ,6056,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,9,2020-01-09,YX,N357FC,6057,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
1,9,2020-01-09,YX,N212JQ,6058,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,9,2020-01-09,YX,N205JQ,6061,LGA,36,New York,ROC,36,New York,,36081,36055,76
1,9,2020-01-09,YX,N205JQ,6061,ROC,36,New York,LGA,36,New York,,36055,36081,76
1,9,2020-01-09,YX,N215JQ,6062,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,9,2020-01-09,YX,N233JQ,6063,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,9,2020-01-09,YX,N357FC,6064,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
